code,performanceExpPubDate,performanceExpStatDate,performanceExpUpdateDate,performanceExpressTotalAsset,performanceExpressNetAsset,performanceExpressEPSChgPct,performanceExpressROEWa,performanceExpressEPSDiluted,performanceExpressGRYOY,performanceExpressOPYOY
sz.300339,2014-02-25,2013-12-31,2014-02-25,1097435574.11,713742484.2,0.078261,11.2,0.51,0.254042,0.040362
sz.300340,2014-02-28,2013-12-31,2014-02-28,1089952984.91,920274623.25,-0.383166,0.46,0.0428,-0.279565,-0.925957
sz.300341,2014-02-24,2013-12-31,2014-02-24,578365200.0,519319800.0,0.102454,8.88,0.4849,0.08050700000000001,0.22986
sz.300342,2014-02-25,2013-12-31,2014-02-25,853607127.24,749985694.93,0.203599,14.0,1.01,0.23287,0.242266
sz.300343,2014-02-28,2013-12-31,2014-02-28,693053427.24,468676620.23,0.061199,12.26,1.42,0.17391800000000002,-0.248133
sz.300344,2014-02-25,2013-12-31,2014-02-25,982352438.91,719002553.78,-0.130169,3.38,0.1493,-0.240076,-0.471109
sz.300345,2014-02-25,2013-12-31,2014-02-25,833355100.0,627120800.0,-0.216992,4.43,0.29,-0.156423,-0.34872600000000004
sz.300346,2014-02-25,2013-12-31,2014-02-25,1225897100.0,1161418200.0,-0.29673,5.4,0.6,-0.238127,-0.306291
sz.300347,2014-02-28,2013-12-31,2014-02-28,810422767.75,743798147.77,0.252676,13.3,0.89,0.351217,0.43637
sz.300348,2014-02-27,2013-12-31,2014-02-27,439832527.82,419601941.18,-0.435725,4.91,0.3941,0.053172,-0.615872
sz.300349,2014-02-27,2013-12-31,2014-02-27,1035286411.46,746304256.7,0.414217,17.13,1.31,0.393111,0.647125
sz.300350,2014-02-27,2013-12-31,2014-02-27,651715807.67,409944250.7,-0.04216,8.97,0.41,0.019848,-0.320736
sz.300351,2014-02-24,2013-12-31,2014-02-24,1012129356.9,903197140.12,0.137012,7.43,0.65,0.420588,0.398672
sz.300352,2014-02-27,2013-12-31,2014-02-27,711838143.35,651762240.34,0.09334,10.87,0.54,0.199463,-0.066295
sz.300353,2014-02-28,2013-12-31,2014-02-28,471014260.26,411504362.62,-0.12543,8.51,0.3979,0.059906,-0.233185
sz.300354,2014-02-25,2013-12-31,2014-02-25,342462300.0,331192500.0,-0.234665,5.12,0.254,-0.133787,-0.6418159999999999
sz.300355,2014-02-27,2013-12-31,2014-02-27,1777518500.0,903966200.0,-0.087884,12.72,0.53,0.194334,0.00685
sz.300356,2014-02-27,2013-12-31,2014-02-27,931000100.0,679012800.0,-0.194767,7.11,0.36,-0.161852,-0.388598
sz.002705,2014-02-26,2013-12-31,2014-02-26,3390104312.1,1321150793.85,0.034154000000000004,15.35,0.53,0.067722,0.171237
sz.002706,2014-02-25,2013-12-31,2014-02-25,612545404.36,376935860.48,0.120619,24.09,1.25,0.139927,0.105682
sz.002706,2014-07-30,2014-06-30,2014-07-30,965580791.64,730935030.52,0.076318,5.95,0.57,0.323394,0.184636
sz.300362,2014-04-09,2013-12-31,2014-04-09,1340970623.08,0.0,-0.019166,0.0,0.0,0.081242,-0.028003
sz.002707,2014-02-28,2013-12-31,2014-02-28,673288700.0,290853900.0,0.5032369999999999,35.4,1.715,0.398023,0.41547
sz.002709,2014-07-29,2014-06-30,2014-07-29,1001895400.0,824454100.0,-0.038026,3.75,0.25,0.406422,-0.16611199999999998
sz.002721,2014-02-28,2013-12-31,2014-02-28,2006880733.12,605358956.08,0.184769,18.88,0.73,6.296083,0.657366
sh.601225,2014-02-28,2013-12-31,2014-02-28,81974188200.0,31014395400.0,-0.31451,11.83,0.4,0.0,-0.378285
sz.002714,2014-02-27,2013-12-31,2014-02-27,3234543056.34,1256831271.15,-0.124426,27.04,1.43,0.273025,-0.13778900000000002
sz.002722,2014-02-13,2013-12-31,2014-02-13,644507186.13,350978334.17,-0.032733,14.66,0.47,-0.062572,-0.071115
sz.002722,2014-07-29,2014-06-30,2014-07-29,717736386.99,538546711.8,-0.079568,3.26,0.13,-0.100161,-0.39973
sz.002723,2014-02-28,2013-12-31,2014-02-28,601140333.22,350318208.25,-0.307421,12.26,0.5783,0.0,-0.283399
sz.002723,2014-07-29,2014-06-30,2014-07-29,743423956.82,603005483.13,0.026309,4.07,0.2589,0.0,-0.000688
sz.002725,2014-07-30,2014-06-30,2014-07-30,1022911894.5,831335006.88,0.009802,6.93,0.57,-0.010554,0.004366
sz.002715,2014-07-29,2014-06-30,2014-07-29,711958506.94,497831907.84,-0.065735,2.86,0.1325,0.115077,-0.233447
sh.600000,2015-01-06,2014-12-31,2015-01-06,4195602000000.0,260011000000.0,0.32691,21.02,2.52,0.22839,0.153803
sh.600007,2015-08-26,2015-06-30,2015-08-26,9829890000.0,5327450000.0,0.021468,5.75,0.3,0.013559,0.074632
sh.600009,2015-02-14,2014-12-31,2015-02-14,23016976400.0,18462607200.0,0.11556099999999996,11.77,1.09,0.10273099999999999,0.117532
sh.600016,2015-02-13,2014-12-31,2015-02-13,4015136000000.0,240142000000.0,0.06640700000000001,20.41,1.31,0.22228,0.04711
sh.600018,2015-01-09,2014-12-31,2015-01-09,93720000000.0,54380000000.0,0.0626,12.8,0.29,0.021352,0.265734
sh.600019,2015-01-15,2014-12-31,2015-01-15,228255000000.0,114360000000.0,0.000275,5.19,0.35,-0.009983,-0.0068969999999999995
sh.600030,2015-01-28,2014-12-31,2015-01-28,478837000000.0,98975000000.0,0.549254,12.14,1.03,0.836175,0.9693879999999999
sh.600030,2015-07-14,2015-06-30,2015-07-14,775471000000.0,130292000000.0,0.692865,11.79,1.13,1.9532040000000002,3.6962800000000002
sh.600033,2015-03-07,2014-12-31,2015-03-07,18693699958.94,7775792807.7,0.021672,7.89,0.2198,1.7178919999999998,0.064296
sh.600036,2015-02-14,2014-12-31,2015-02-14,4731829000000.0,315060000000.0,0.165267,19.28,2.22,0.25027699999999997,0.071535
sh.600037,2015-02-14,2014-12-31,2015-02-14,10453672876.12,6289308845.13,0.18048699999999998,9.44,0.5359,0.096188,4.664968
sh.600037,2015-08-06,2015-06-30,2015-08-06,10303279062.14,7872893441.69,0.09359400000000001,4.31,0.2721,0.010603,1.5504120000000001
sh.600048,2015-01-13,2014-12-31,2015-01-13,365652206800.0,61397809200.0,0.133772,21.62,1.14,0.180064,0.18565299999999998
sh.600048,2015-07-09,2015-06-30,2015-07-09,379469543100.0,64283244100.0,0.109773,7.87,0.47,24.040606,0.377589
sh.600054,2015-03-07,2014-12-31,2015-03-07,3323125500.0,2220591700.0,0.137733,9.82,0.4428,1.2748190000000001,0.384936
sh.600062,2015-02-03,2014-12-31,2015-02-03,6600545512.03,5678333074.6,-0.5764859999999999,9.83,0.9465,2.559473,-0.372981
sh.600069,2015-03-03,2014-12-31,2015-03-03,5563751600.0,879612000.0,-0.506287,-56.73,-0.84,0.039764,-2.218945
sh.600079,2015-03-03,2014-12-31,2015-03-03,12167131100.0,4722851600.0,0.064282,9.97,0.85,7421.7663159999975,0.069159
sh.600093,2015-02-07,2014-12-31,2015-02-07,767919700.0,461827300.0,-0.042035,8.61,0.118,0.0,-0.16403399999999999
sh.600098,2015-01-27,2014-12-31,2015-01-27,33589000000.0,14210000000.0,0.064158,8.765,0.443,1101.711947,0.124173
sh.600099,2015-03-03,2014-12-31,2015-03-03,562582474.71,469646799.72,0.011534,0.62,0.01,0.647583,1.603372
sh.600101,2015-01-08,2014-12-31,2015-01-08,2691265700.0,1822111000.0,-0.209965,5.44,0.3,0.15101199999999998,-0.5016729999999999
sh.600101,2015-04-09,2015-03-31,2015-04-09,2712036800.0,1850594300.0,0.004159,1.507,0.085,0.066424,0.088946
sh.600101,2015-07-04,2015-06-30,2015-07-04,2742019500.0,1852024400.0,-0.025172,2.48,0.14,0.069631,-0.159421
sh.600101,2015-10-09,2015-09-30,2015-10-09,2764355600.0,1893127400.0,-0.084798,4.67,0.267,0.035834,-0.24927399999999997
sh.600106,2015-01-20,2014-12-31,2015-01-20,6308121900.0,2948940500.0,-0.026045999999999996,8.89,0.2763,0.014676,-0.129974
sh.600109,2015-01-28,2014-12-31,2015-01-28,26236483600.0,9868919900.0,0.183504,11.29,0.32299999999999995,0.8589,1.642048
sh.600116,2015-04-16,2014-12-31,2015-04-16,3607061576.06,1152960873.57,0.141425,12.91,0.53,0.42824700000000004,0.218698
sh.600123,2015-04-16,2014-12-31,2015-04-16,21833109700.0,9519916700.0,-0.818045,0.69,0.0585,-0.20700900000000005,-0.902443
sh.600123,2015-04-16,2015-03-31,2015-04-16,22085434100.0,9584652900.0,0.052740999999999996,0.09,0.0075,0.149372,1.6855310000000001
sh.600123,2015-07-11,2015-06-30,2015-07-11,22257328399.92,9684730323.83,0.076446,0.81,0.0695,0.288376,16.886189
sh.600123,2015-10-17,2015-09-30,2015-10-17,22516760120.4,9734998308.68,0.071806,1.04,0.0872,-0.109234,3.996483
sh.600131,2015-01-07,2014-12-31,2015-01-07,2276173700.0,803134000.0,0.626374,21.16,0.3,0.075222,4.469416000000002
sh.600131,2015-04-09,2015-03-31,2015-04-09,2300212900.0,829051600.0,0.0076700000000000015,2.87,0.047,0.09613300000000001,0.12303599999999999
sh.600131,2015-07-08,2015-06-30,2015-07-08,2329813400.0,857679600.0,0.010253,9.16,0.153,0.11639400000000001,0.072005
sh.600131,2015-10-09,2015-09-30,2015-10-09,2415130300.0,901542200.0,-0.032581,13.99,0.24,0.16681600000000002,0.2419
sh.600133,2015-03-07,2014-12-31,2015-03-07,13412159100.0,1519179400.0,1.200415,22.06,0.4691,0.469337,2.00383
sh.600137,2015-04-10,2014-12-31,2015-04-10,595760460.9,460534038.77,-0.068062,0.34,0.016,0.0,-0.992526
sh.600137,2015-08-06,2015-06-30,2015-08-06,555164790.14,462065035.7,-0.045245,0.23,0.011,0.0,-0.641609
sh.600151,2015-01-27,2014-12-31,2015-01-27,8746260000.0,3745170000.0,-0.09865399999999999,0.55,0.0167,0.156085,-0.718564
sh.600160,2015-07-07,2015-06-30,2015-07-07,9047680985.68,7172986138.09,0.010417000000000001,1.18,0.047,1.602178,0.449508
sh.600177,2015-04-11,2014-12-31,2015-04-11,47577358200.0,16489820800.0,0.8089390000000001,20.91,1.42,2580.392281,0.4657560000000001
sh.600178,2015-04-10,2014-12-31,2015-04-10,2864300000.0,1724890000.0,1.27581,1.9,0.0702,0.0,1.037515
sh.600178,2015-04-10,2015-03-31,2015-04-10,2881080000.0,1711250000.0,-0.005935,-0.79,-0.0295,0.0,-0.248402
sh.600183,2015-02-03,2014-12-31,2015-02-03,8314084300.0,4387835200.0,-0.02999,12.1,0.36,0.12901700000000002,0.32419699999999996
sh.600183,2015-07-25,2015-06-30,2015-07-25,8485467900.0,4276737700.0,-0.035597000000000004,5.32,0.16,-0.005671,-0.164252
sh.600198,2015-07-11,2015-06-30,2015-07-11,13984882998.46,3732098888.99,-0.230127,-7.574,-0.3333,6.624700999999999,-1.6799669999999998
sh.600236,2015-01-16,2014-12-31,2015-01-16,22138922400.0,3913239600.0,0.161141,16.1,0.26,9.101383,1.8959689999999998
sh.600236,2015-07-15,2015-06-30,2015-07-15,21106533694.72,4234206466.68,0.17083099999999998,14.33,0.265,8.422928,1.575847
sh.600239,2015-04-04,2014-12-31,2015-04-04,33381812700.0,4033177800.0,0.14990699999999998,11.16,0.54,0.379222,0.170932
sh.600252,2015-07-28,2015-06-30,2015-07-28,7225890779.36,5567465024.19,0.111401,10.17,0.535,14.012666000000001,0.479216
sh.600256,2015-04-02,2014-12-31,2015-04-02,37636264252.2,10801321842.49,0.169869,16.38,0.3137,2.620956,0.735476
sh.600259,2015-03-05,2014-12-31,2015-03-05,3727196289.27,822897013.32,0.33461799999999997,2.57,0.07,9.803391,0.974403
sh.600266,2015-03-27,2014-12-31,2015-03-27,50351931500.64,15666043644.72,0.032687,13.1,1.11,331.50811699999997,-0.008617
sh.600284,2015-02-06,2014-12-31,2015-02-06,14903523200.0,4748970800.0,-0.32365900000000003,7.3,0.5089,2.6944060000000003,-0.546437
sh.600292,2015-01-27,2014-12-31,2015-01-27,8645040000.0,4757210000.0,0.043956999999999996,6.64,0.43,0.06125700000000001,-0.190091
sh.600292,2015-04-15,2015-03-31,2015-04-15,8469080000.0,4833550000.0,0.004769,1.59,0.13,11.237725,0.21802
sh.600292,2015-07-21,2015-06-30,2015-07-21,8916560000.0,4777020000.0,0.079934,4.8,0.38,11.27486,0.39118800000000004
sh.600292,2015-10-13,2015-09-30,2015-10-13,8717140000.0,4819810000.0,0.115961,6.46,0.45,0.045897,0.500019
sh.600310,2015-03-12,2014-12-31,2015-03-12,9296675700.0,3817352300.0,-0.059514,1.08,0.1389,0.96405,0.250558
sh.600312,2015-01-28,2014-12-31,2015-01-28,9911541300.0,5868838200.0,0.259011,13.3309,0.6553,0.20622100000000002,0.745065
sh.600313,2015-03-26,2014-12-31,2015-03-26,2323983100.0,1139033700.0,0.18476199999999998,10.23,0.301,8584.307064,-0.142355
sh.600335,2015-01-06,2014-12-31,2015-01-06,32674270000.0,5094910000.0,0.166421,19.11,1.3994,0.20743899999999998,0.155002
sh.600376,2015-03-28,2014-12-31,2015-03-28,97613884588.85,14576777502.73,0.16176400000000002,11.8,0.73,0.5443279999999999,0.593634
sh.600390,2015-01-20,2014-12-31,2015-01-20,2158657500.0,890913900.0,-0.09703200000000001,-3.07,-0.07200000000000001,1.7802779999999998,-1.051759
sh.600392,2015-07-31,2015-06-30,2015-07-31,1891547500.0,1276869400.0,0.037658,1.71,0.0575,0.0,0.410602
sh.600418,2015-03-20,2014-12-31,2015-03-20,26864178700.0,7000095400.0,-0.302396,7.69,0.41,0.063413,-0.791365
sh.600420,2015-01-16,2014-12-31,2015-01-16,3786357939.35,1185805576.66,0.194891,17.33,0.6564,0.166578,0.4185
sh.600428,2015-01-16,2014-12-31,2015-01-16,17894726300.0,6527497000.0,0.094864,3.0,0.114,0.029698000000000002,1.101413
sh.600428,2015-04-10,2015-03-31,2015-04-10,18065606000.0,6791831100.0,0.15774100000000002,3.81,0.15,0.124553,40.423095
sh.600428,2015-07-10,2015-06-30,2015-07-10,17306755700.0,6886831200.0,0.225012,5.83,0.232,0.016635,28.847495000000002
sh.600428,2015-10-16,2015-09-30,2015-10-16,17269004300.0,6945173200.0,0.103112,5.43,0.217,-0.021730000000000003,61.648796999999995
sh.600436,2015-01-21,2014-12-31,2015-01-21,3765645500.0,3018498700.0,0.061654999999999995,16.66,2.73,0.014763,0.023479
sh.600449,2015-02-13,2014-12-31,2015-02-13,8129914203.39,4236111206.87,-0.061182000000000014,6.47,0.57,43.35239,-0.081318
sh.600449,2015-10-17,2015-09-30,2015-10-17,7932519612.63,4175537364.24,-0.537158,0.51,0.04,-0.221475,-1.153248
sh.600452,2015-04-15,2015-03-31,2015-04-15,1016345500.0,663039800.0,0.726617,22.77,0.85,0.058771000000000004,5.4832300000000025
sh.600452,2015-07-14,2015-06-30,2015-07-14,1041347000.0,631484800.0,0.626043,23.44,0.85,0.061713,2.714261
sh.600452,2015-10-14,2015-09-30,2015-10-14,1155180300.0,667097400.0,0.718783,28.12,1.05,0.025259999999999998,2.1074650000000004
sh.600466,2015-03-14,2014-12-31,2015-03-14,744390000.0,598154100.0,-0.022659000000000002,2.13,0.0287,1.776964,-0.41008599999999995
sh.600479,2015-03-20,2014-12-31,2015-03-20,2219018300.0,1121533400.0,-0.061036,9.64,0.345,2.199793,-0.12843800000000002
sh.600480,2015-01-24,2014-12-31,2015-01-24,7516612995.56,2018818356.38,0.012199,7.04,0.38,3.294803,0.285099
sh.600482,2015-01-17,2014-12-31,2015-01-17,4336884803.66,2082412303.85,0.048746,7.11,0.27,0.010828,0.223433
sh.600482,2015-04-16,2015-03-31,2015-04-16,4274003600.0,2099649600.0,-0.000575,1.78,0.071,0.0063289999999999996,0.131886
sh.600482,2015-07-11,2015-06-30,2015-07-11,4153036652.75,2117278581.49,0.050087,4.67,0.19,0.075278,0.480783
sh.600495,2015-03-21,2014-12-31,2015-03-21,4267573200.0,3050308500.0,0.038715,4.68,0.21,1.473247,0.994201
sh.600496,2015-04-02,2014-12-31,2015-04-02,9789062972.17,3370871325.98,0.064329,11.0,0.47,9.142789,0.0095
sh.600501,2015-02-07,2014-12-31,2015-02-07,4102806000.0,1253935900.0,0.124832,7.09,0.22,0.134156,1.621368
sh.600516,2015-04-09,2014-12-31,2015-04-09,9583485016.41,5745010145.34,0.025079,4.91,0.1624,0.735128,-0.082237
sh.600527,2015-07-21,2015-06-30,2015-07-21,1822625619.58,1698853837.95,-0.088313,0.43,0.01,-0.014868000000000001,-0.804506
sh.600547,2015-03-17,2014-12-31,2015-03-17,22593200000.0,9225520000.0,-0.195166,9.61,0.6,35.793923,-0.225834
sh.600549,2015-01-17,2014-12-31,2015-01-17,17309234000.0,7439252500.0,-0.021006999999999998,10.28,0.6482,0.022293,-0.078816
sh.600549,2015-07-18,2015-06-30,2015-07-18,16237654100.0,7311714000.0,-0.097975,0.46,0.0315,0.13378199999999998,-0.47231999999999996
sh.600572,2015-04-16,2014-12-31,2015-04-16,6298876625.08,2790426383.29,0.166722,21.42,0.682,6.0755419999999996,0.667031
sh.600578,2015-03-21,2014-12-31,2015-03-21,40014310400.0,14298166300.0,0.043619,17.87,0.55,0.287267,0.095946
sh.600581,2015-01-31,2014-12-31,2015-01-31,21250795500.0,1603170400.0,-2.694502,-77.46,-2.65,-0.110345,-26.36
sh.600592,2015-02-17,2014-12-31,2015-02-17,3080816800.0,2293395500.0,-0.006220000000000001,2.25,0.121,0.028739999999999998,-0.2947
sh.600612,2015-03-10,2014-12-31,2015-03-10,11571776000.0,3946044000.0,0.095666,25.82,1.7967,-0.004536999999999999,0.204754
sh.600618,2015-07-16,2015-06-30,2015-07-16,5938320000.0,2123490000.0,0.000587,-2.268,-0.0421,0.140691,0.068617
sh.600626,2015-04-01,2014-12-31,2015-04-01,3969019470.52,2254641431.85,-0.06316000000000001,6.74,0.2078,0.009631,-0.07605
sh.600630,2015-03-12,2014-12-31,2015-03-12,2297616100.0,1631723000.0,0.026643,3.97,0.15,0.766646,0.32007199999999997
sh.600639,2015-03-05,2014-12-31,2015-03-05,12415769749.07,5811179753.23,0.002637,8.24,0.4627,0.339896,0.165668
sh.600643,2015-02-27,2014-12-31,2015-02-27,7900757600.0,5151939100.0,0.032958999999999995,10.38,0.464,23.569876999999998,0.14074
sh.600644,2015-07-09,2015-06-30,2015-07-09,2594385000.0,932577300.0,0.017475,4.15,0.07,0.588234,5.250436
sh.600648,2015-03-05,2014-12-31,2015-03-05,26156558683.22,8888619618.89,0.13517200000000001,9.84,0.64,0.099214,0.295849
sh.600655,2015-03-04,2014-12-31,2015-03-04,13831747100.0,7510112700.0,0.014275,14.396,0.6970000000000001,70.484866,-0.099478
sh.600657,2015-01-31,2014-12-31,2015-01-31,37711000000.0,7789000000.0,0.040742,10.28,0.5,0.085714,0.16792
sh.600658,2015-01-23,2014-12-31,2015-01-23,4271583300.0,3018806200.0,0.000534,17.1,0.86,-0.06008400000000001,-0.01112
sh.600658,2015-08-01,2015-06-30,2015-08-01,4303695100.0,2925844300.0,-0.629844,1.25,0.07,-0.850484,-0.9162450000000001
sh.600663,2015-03-05,2014-12-31,2015-03-05,45620746622.93,11528528439.47,0.09913999999999999,14.68,0.8575,2.1901040000000003,0.11031800000000001
sh.600674,2015-10-10,2015-09-30,2015-10-10,23620176500.0,17537599400.0,0.067726,18.76,0.73,143.582649,0.09851900000000001
sh.600684,2015-07-08,2015-06-30,2015-07-08,7319524303.42,2130862766.0,-0.063968,5.52,0.16,0.815028,-0.27931300000000003
sh.600686,2015-03-12,2014-12-31,2015-03-12,18211494100.0,2430086400.0,0.032046,10.43,0.55,0.030839,0.24347600000000005
sh.600686,2015-08-05,2015-06-30,2015-08-05,20268141700.0,3528260100.0,0.11337799999999999,5.25,0.24,2443.7751559999997,1.072985
sh.600686,2015-10-20,2015-09-30,2015-10-20,22880734600.0,3645176800.0,0.22091799999999998,8.67,0.44,2562.94217,1.534686
sh.600699,2015-08-06,2015-06-30,2015-08-06,7673626345.93,2447327191.7,0.050125,7.63,0.3,0.0,0.25827
sh.600708,2015-03-24,2014-12-31,2015-03-24,5556147783.18,1594495801.98,0.006053,10.76,0.3222,323.493432,1.125062
sh.600722,2015-07-18,2015-06-30,2015-07-18,3002857170.67,476902128.38,-0.037447,-24.66,-0.1972,-0.419703,0.181838
sh.600727,2015-10-22,2015-09-30,2015-10-22,1326233107.34,1054468996.89,0.050356,2.48,0.07,0.0,2.429739
sh.600729,2015-01-15,2014-12-31,2015-01-15,11599386400.0,4547038200.0,-0.796918,11.19,1.22,0.00065,-0.375894
sh.600736,2015-02-05,2014-12-31,2015-02-05,20601714900.0,3498937700.0,-0.05723300000000001,4.89,0.16,2726.121137,-0.836349
sh.600742,2015-01-28,2014-12-31,2015-01-28,6528073722.48,3634412499.1,0.882525,16.31,2.61,0.19009700000000002,0.44558000000000003
sh.600743,2015-03-04,2014-12-31,2015-03-04,20448851300.0,3873936800.0,0.003929,18.29,0.365,0.429324,-0.19961099999999998
sh.600743,2015-07-18,2015-06-30,2015-07-18,20744003100.0,3779297400.0,-0.056589999999999994,3.37,0.073,-0.42757,-0.427188
sh.600743,2015-10-22,2015-09-30,2015-10-22,23788468700.0,3947949900.0,0.006811,7.64,0.17,-0.252784,-0.023018
sh.600754,2015-03-14,2014-12-31,2015-03-14,11362510000.0,8698800000.0,0.136351,10.41,0.7857,13.734485999999999,0.349982
sh.600758,2015-02-28,2014-12-31,2015-02-28,802384681.25,340581314.2,-0.022345,3.83,0.06,-0.016461,-0.322874
sh.600758,2015-08-11,2015-06-30,2015-08-11,707514399.63,345776773.83,-0.002671,2.72,0.05,0.0,-0.2177550000000001
sh.600778,2015-03-05,2014-12-31,2015-03-05,7742008592.4,1719758021.43,-0.635726,5.63,0.3012,0.524764,-0.600386
sh.600795,2015-01-30,2014-12-31,2015-01-30,246314856600.0,44483066600.0,-0.013877,15.4,0.349,-0.076212,0.00175
sh.600807,2015-08-14,2015-06-30,2015-08-14,3840652185.67,536413377.05,0.061966,10.23,0.11,1.7966650000000002,1.94245
sh.600815,2015-04-14,2014-12-31,2015-04-14,11020224792.77,4072680120.21,0.625256,0.24,0.01,0.165974,0.325718
sh.600824,2015-07-31,2015-06-30,2015-07-31,2831277000.0,1862732000.0,0.010651,6.61,0.1164,41.038568,0.0098
sh.600837,2015-01-23,2014-12-31,2015-01-23,352645546800.0,68280565300.0,0.376475,11.76,0.8,0.681189,0.9125549999999999
sh.600837,2015-07-18,2015-06-30,2015-07-18,629154395700.0,102494144300.0,0.637051,13.04,1.03,2.284355,2.690876
sh.600844,2015-02-11,2014-12-31,2015-02-11,3266808713.27,849451751.8,0.24618299999999999,2.07,0.0224,379.145954,0.973657
sh.600850,2015-03-03,2014-12-31,2015-03-03,3855841200.0,1406570100.0,0.017922999999999998,18.69,0.7759999999999999,15.433732000000001,0.10758599999999999
sh.600850,2015-08-12,2015-06-30,2015-08-12,3920807200.0,1439234600.0,0.040463,7.16,0.3186,14.335165,0.070029
sh.600869,2015-04-10,2014-12-31,2015-04-10,12243031100.0,3114289800.0,-0.121228,5.95,0.1847,76.52663000000003,0.249559
sh.600895,2015-03-07,2014-12-31,2015-03-07,17671317850.86,7119479615.42,0.038354,6.15,0.28,0.564683,0.16356800000000002
sh.600898,2015-01-31,2014-12-31,2015-01-31,631343700.0,348941300.0,0.016256,9.57,0.1261,0.016615,0.144284
sh.600900,2015-01-16,2014-12-31,2015-01-16,146769000000.0,85885000000.0,0.16944800000000002,14.44,0.7145,0.18545899999999998,0.39657800000000004
sh.600960,2015-01-31,2014-12-31,2015-01-31,2975800100.0,2023721800.0,0.114533,5.88,0.34,-0.157696,-0.26050999999999996
sh.600965,2015-01-17,2014-12-31,2015-01-17,1242537197.1,932133665.39,-0.030521,8.21,0.14,0.074652,-0.040945
sh.600965,2015-04-11,2015-03-31,2015-04-11,1238406400.0,950302400.0,0.0072120000000000005,2.32,0.04,0.157322,0.475926
sh.600965,2015-07-25,2015-06-30,2015-07-25,1276993200.0,933715700.0,0.029788,4.53,0.08,0.12196300000000004,0.632326
sh.600965,2015-10-16,2015-09-30,2015-10-16,2003345000.0,1596211900.0,0.064804,8.74,0.1658,1.166929,0.715228
sh.600967,2015-01-29,2014-12-31,2015-01-29,3431018800.0,2333596900.0,-0.069714,8.76,0.244,-0.068635,-0.21947199999999997
sh.600975,2015-01-17,2014-12-31,2015-01-17,1307540100.0,510546700.0,-0.267058,-9.2,-0.21,0.307471,-1.9109630000000002
sh.600980,2015-03-19,2014-12-31,2015-03-19,310044500.0,225114400.0,-0.324355,-11.68,-0.22,-0.09562999999999999,-11.663030000000001
sh.600981,2015-01-23,2014-12-31,2015-01-23,4940127200.0,956533000.0,-0.030789999999999998,1.87,0.0337,0.392663,0.655669
sh.600983,2015-02-14,2014-12-31,2015-02-14,7405161400.0,4120758600.0,-0.064866,13.19,0.55,0.0,-0.180449
sh.600984,2015-10-21,2015-09-30,2015-10-21,4918971100.0,2500096600.0,0.08874800000000001,0.45,0.0109,0.725548,1.205847
sh.600999,2015-07-24,2015-06-30,2015-07-24,364623360000.0,47783080000.0,1.025399,16.21,1.2604,3.617116,4.521058
sh.601000,2015-03-11,2014-12-31,2015-03-11,15249975572.71,6938221727.61,0.100766,16.84,0.54,1.368624,0.212905
sh.601003,2015-01-31,2014-12-31,2015-01-31,24947641300.0,5719845200.0,-0.011056999999999999,3.32,0.0735,-0.033388,-0.11963599999999999
sh.601008,2015-02-03,2014-12-31,2015-02-03,6480107510.01,3196482859.47,-0.057521,3.21,0.1,-0.00837,-0.577278
sh.601018,2015-01-28,2014-12-31,2015-01-28,44912046000.0,30749372000.0,-0.002025,9.5,0.22,0.177248,-0.043244
sh.601058,2015-03-26,2014-12-31,2015-03-26,13860231000.0,4247117500.0,0.16117,10.8,0.73,1.619069,0.519119
sh.601088,2015-02-11,2014-12-31,2015-02-11,532490000000.0,291631000000.0,-0.455212,12.92,1.841,3.553889,-0.162098
sh.601088,2015-07-30,2015-06-30,2015-07-30,555298000000.0,290256000000.0,-0.493675,3.9,0.59,2.334714,-0.37403200000000003
